x,y,dxdefault,dydefault
127.6,34.0000000000003,0,0
127.65,34.0000000000003,0,0
127.7,34.0000000000003,0,0
127.75,34.0000000000003,0,0
127.8,34.0000000000003,0,0
127.85,34.0000000000003,0,0
127.9,34.0000000000003,0,0
127.95,34.0000000000003,0,0
128.0,34.0000000000003,0,0
128.05,34.0000000000003,0,0
128.1,34.0000000000003,0,0
128.15,34.0000000000003,0,0
128.2,34.0000000000003,0,0
128.25,34.0000000000003,0,0
128.3,34.0000000000003,0,0
128.35,34.0000000000003,0,0
128.4,34.0000000000003,0,0
128.45,34.0000000000003,0,0
128.5,34.0000000000003,0,0
128.55,34.0000000000003,0,0
128.6,34.0000000000003,0,0
128.65,34.0000000000003,0,0
128.7,34.0000000000003,0,0
128.75,34.0000000000003,0,0
128.8,34.0000000000003,0,0
128.85,34.0000000000003,0,0
128.9,34.0000000000003,0,0
128.95,34.0000000000003,0,0
129.0,34.0000000000003,0,0
129.05,34.0000000000003,0,0
129.1,34.0000000000003,0,0
129.15,34.0000000000003,0,0
129.2,34.0000000000003,0,0
129.25,34.0000000000003,0,0
129.3,34.0000000000003,0,0
129.35,34.0000000000003,0,0
129.4,34.0000000000003,0,0
129.45,34.0000000000003,0,0
129.5,34.0000000000003,0,0
129.55,34.0000000000003,0,0
129.6,34.0000000000003,0,0
129.65,34.0000000000003,0,0
129.7,34.0000000000003,0,0
129.75,34.0000000000003,0,0
129.8,34.0000000000003,0,0
129.85,34.0000000000003,0,0
129.9,34.0000000000003,0,0
129.95,34.0000000000003,0,0
130.0,34.0000000000003,0,0
130.05,34.0000000000003,0,0
130.1,34.0000000000003,0,0
130.15,34.0000000000003,0,0
130.2,34.0000000000003,0,0
130.25,34.0000000000003,0,0
130.3,34.0000000000003,0,0
130.35,34.0000000000003,0,0
130.4,34.0000000000003,0,0
130.45,34.0000000000003,0,0
130.5,34.0000000000003,0,0
130.55,34.0000000000003,0,0
130.6,34.0000000000003,0,0
130.65,34.0000000000003,0,0
130.7,34.0000000000003,0,0
130.75,34.0000000000003,0,0
130.8,34.0000000000003,0,0
130.85,34.0000000000003,0,0
130.9,34.0000000000003,0,0
130.950000000001,34.0000000000003,0,0
125.0,34.0500000000003,0,0
125.05,34.0500000000003,0,0
125.1,34.0500000000003,0,0
125.15,34.0500000000003,0,0
125.2,34.0500000000003,0,0
125.25,34.0500000000003,0,0
125.3,34.0500000000003,0,0
125.35,34.0500000000003,0,0
125.4,34.0500000000003,0,0
125.45,34.0500000000003,0,0
125.5,34.0500000000003,0,0
125.55,34.0500000000003,0,0
125.6,34.0500000000003,0,0
125.65,34.0500000000003,0,0
125.7,34.0500000000003,0,0
125.75,34.0500000000003,0,0
125.8,34.0500000000003,0,0
125.85,34.0500000000003,0,0
125.9,34.0500000000003,0,0
125.95,34.0500000000003,0,0
126.0,34.0500000000003,0,0
126.05,34.0500000000003,0,0
126.1,34.0500000000003,0,0
126.15,34.0500000000003,0,0
126.2,34.0500000000003,0,0
126.25,34.0500000000003,0,0
126.3,34.0500000000003,0,0
126.35,34.0500000000003,0,0
126.4,34.0500000000003,0,0
126.45,34.0500000000003,0,0
126.5,34.0500000000003,0,0
126.55,34.0500000000003,0,0
126.6,34.0500000000003,0,0
126.65,34.0500000000003,0,0
126.7,34.0500000000003,0,0
126.75,34.0500000000003,0,0
126.8,34.0500000000003,0,0
126.85,34.0500000000003,0,0
126.9,34.0500000000003,0,0
126.95,34.0500000000003,0,0
127.0,34.0500000000003,0,0
127.05,34.0500000000003,0,0
127.1,34.0500000000003,0,0
127.15,34.0500000000003,0,0
127.2,34.0500000000003,0,0
127.25,34.0500000000003,0,0
127.3,34.0500000000003,0,0
127.35,34.0500000000003,0,0
127.4,34.0500000000003,0,0
127.45,34.0500000000003,0,0
127.5,34.0500000000003,0,0
127.55,34.0500000000003,0,0
127.6,34.0500000000003,0,0
127.65,34.0500000000003,0,0
127.7,34.0500000000003,0,0
127.75,34.0500000000003,0,0
127.8,34.0500000000003,0,0
127.85,34.0500000000003,0,0
127.9,34.0500000000003,0,0
127.95,34.0500000000003,0,0
128.0,34.0500000000003,0,0
128.05,34.0500000000003,0,0
128.1,34.0500000000003,0,0
128.15,34.0500000000003,0,0
128.2,34.0500000000003,0,0
128.25,34.0500000000003,0,0
128.3,34.0500000000003,0,0
128.35,34.0500000000003,0,0
128.4,34.0500000000003,0,0
128.45,34.0500000000003,0,0
128.5,34.0500000000003,0,0
128.55,34.0500000000003,0,0
128.6,34.0500000000003,0,0
128.65,34.0500000000003,0,0
128.7,34.0500000000003,0,0
128.75,34.0500000000003,0,0
128.8,34.0500000000003,0,0
128.85,34.0500000000003,0,0
128.9,34.0500000000003,0,0
128.95,34.0500000000003,0,0
129.0,34.0500000000003,0,0
129.05,34.0500000000003,0,0
129.1,34.0500000000003,0,0
129.15,34.0500000000003,0,0
129.2,34.0500000000003,0,0
129.25,34.0500000000003,0,0
129.3,34.0500000000003,0,0
129.35,34.0500000000003,0,0
129.4,34.0500000000003,0,0
129.45,34.0500000000003,0,0
129.5,34.0500000000003,0,0
129.55,34.0500000000003,0,0
129.6,34.0500000000003,0,0
129.65,34.0500000000003,0,0
129.7,34.0500000000003,0,0
129.75,34.0500000000003,0,0
129.8,34.0500000000003,0,0
129.85,34.0500000000003,0,0
129.9,34.0500000000003,0,0
129.95,34.0500000000003,0,0
130.0,34.0500000000003,0,0
130.05,34.0500000000003,0,0
130.1,34.0500000000003,0,0
130.15,34.0500000000003,0,0
130.2,34.0500000000003,0,0
130.25,34.0500000000003,0,0
130.3,34.0500000000003,0,0
130.35,34.0500000000003,0,0
130.4,34.0500000000003,0,0
130.45,34.0500000000003,0,0
130.5,34.0500000000003,0,0
130.55,34.0500000000003,0,0
130.6,34.0500000000003,0,0
130.65,34.0500000000003,0,0
130.7,34.0500000000003,0,0
130.75,34.0500000000003,0,0
130.8,34.0500000000003,0,0
130.85,34.0500000000003,0,0
130.9,34.0500000000003,0,0
130.950000000001,34.0500000000003,0,0
125.0,34.1000000000003,0,0
125.05,34.1000000000003,0,0
125.1,34.1000000000003,0,0
125.15,34.1000000000003,0,0
125.2,34.1000000000003,0,0
125.25,34.1000000000003,0,0
125.3,34.1000000000003,0,0
125.35,34.1000000000003,0,0
125.4,34.1000000000003,0,0
125.45,34.1000000000003,0,0
125.5,34.1000000000003,0,0
125.55,34.1000000000003,0,0
125.6,34.1000000000003,0,0
125.65,34.1000000000003,0,0
125.7,34.1000000000003,0,0
125.75,34.1000000000003,0,0
125.8,34.1000000000003,0,0
125.85,34.1000000000003,0,0
125.9,34.1000000000003,0,0
125.95,34.1000000000003,0,0
126.0,34.1000000000003,0,0
126.05,34.1000000000003,0,0
126.1,34.1000000000003,0,0
126.15,34.1000000000003,0,0
126.2,34.1000000000003,0,0
126.25,34.1000000000003,0,0
126.3,34.1000000000003,0,0
126.35,34.1000000000003,0,0
126.4,34.1000000000003,0,0
126.45,34.1000000000003,0,0
126.5,34.1000000000003,0,0
126.55,34.1000000000003,0,0
126.6,34.1000000000003,0,0
126.65,34.1000000000003,0,0
126.7,34.1000000000003,0,0
126.75,34.1000000000003,0,0
126.8,34.1000000000003,0,0
126.85,34.1000000000003,0,0
126.9,34.1000000000003,0,0
126.95,34.1000000000003,0,0
127.0,34.1000000000003,0,0
127.05,34.1000000000003,0,0
127.1,34.1000000000003,0,0
127.15,34.1000000000003,0,0
127.2,34.1000000000003,0,0
127.25,34.1000000000003,0,0
127.3,34.1000000000003,0,0
127.35,34.1000000000003,0,0
127.4,34.1000000000003,0,0
127.45,34.1000000000003,0,0
127.5,34.1000000000003,0,0
127.55,34.1000000000003,0,0
127.6,34.1000000000003,0,0
127.65,34.1000000000003,0,0
127.7,34.1000000000003,0,0
127.75,34.1000000000003,0,0
127.8,34.1000000000003,0,0
127.85,34.1000000000003,0,0
127.9,34.1000000000003,0,0
127.95,34.1000000000003,0,0
128.0,34.1000000000003,0,0
128.05,34.1000000000003,0,0
128.1,34.1000000000003,0,0
128.15,34.1000000000003,0,0
128.2,34.1000000000003,0,0
128.25,34.1000000000003,0,0
128.3,34.1000000000003,0,0
128.35,34.1000000000003,0,0
128.4,34.1000000000003,0,0
128.45,34.1000000000003,0,0
128.5,34.1000000000003,0,0
128.55,34.1000000000003,0,0
128.6,34.1000000000003,0,0
128.65,34.1000000000003,0,0
128.7,34.1000000000003,0,0
128.75,34.1000000000003,0,0
128.8,34.1000000000003,0,0
128.85,34.1000000000003,0,0
128.9,34.1000000000003,0,0
128.95,34.1000000000003,0,0
129.0,34.1000000000003,0,0
129.05,34.1000000000003,0,0
129.1,34.1000000000003,0,0
129.15,34.1000000000003,0,0
129.2,34.1000000000003,0,0
129.25,34.1000000000003,0,0
129.3,34.1000000000003,0,0
129.35,34.1000000000003,0,0
129.4,34.1000000000003,0,0
129.45,34.1000000000003,0,0
129.5,34.1000000000003,0,0
129.55,34.1000000000003,0,0
129.6,34.1000000000003,0,0
129.65,34.1000000000003,0,0
129.7,34.1000000000003,0,0
129.75,34.1000000000003,0,0
129.8,34.1000000000003,0,0
129.85,34.1000000000003,0,0
129.9,34.1000000000003,0,0
129.95,34.1000000000003,0,0
130.0,34.1000000000003,0,0
130.05,34.1000000000003,0,0
130.1,34.1000000000003,0,0
130.15,34.1000000000003,0,0
130.2,34.1000000000003,0,0
130.25,34.1000000000003,0,0
130.3,34.1000000000003,0,0
130.35,34.1000000000003,0,0
130.4,34.1000000000003,0,0
130.45,34.1000000000003,0,0
130.5,34.1000000000003,0,0
130.55,34.1000000000003,0,0
130.6,34.1000000000003,0,0
130.65,34.1000000000003,0,0
130.7,34.1000000000003,0,0
130.75,34.1000000000003,0,0
130.8,34.1000000000003,0,0
130.85,34.1000000000003,0,0
130.9,34.1000000000003,0,0
130.950000000001,34.1000000000003,0,0
125.0,34.1500000000003,0,0
125.05,34.1500000000003,0,0
125.1,34.1500000000003,0,0
125.15,34.1500000000003,0,0
125.2,34.1500000000003,0,0
125.25,34.1500000000003,0,0
125.3,34.1500000000003,0,0
125.35,34.1500000000003,0,0
125.4,34.1500000000003,0,0
125.45,34.1500000000003,0,0
125.5,34.1500000000003,0,0
125.55,34.1500000000003,0,0
125.6,34.1500000000003,0,0
125.65,34.1500000000003,0,0
125.7,34.1500000000003,0,0
125.75,34.1500000000003,0,0
125.8,34.1500000000003,0,0
125.85,34.1500000000003,0,0
125.9,34.1500000000003,0,0
125.95,34.1500000000003,0,0
126.0,34.1500000000003,0,0
126.05,34.1500000000003,0,0
126.1,34.1500000000003,0,0
126.15,34.1500000000003,0,0
126.2,34.1500000000003,0,0
126.25,34.1500000000003,0,0
126.3,34.1500000000003,0,0
126.35,34.1500000000003,0,0
126.4,34.1500000000003,0,0
126.45,34.1500000000003,0,0
126.5,34.1500000000003,0,0
126.55,34.1500000000003,0,0
126.6,34.1500000000003,0,0
126.65,34.1500000000003,0,0
126.7,34.1500000000003,0,0
126.75,34.1500000000003,0,0
126.8,34.1500000000003,0,0
126.85,34.1500000000003,0,0
126.9,34.1500000000003,0,0
126.95,34.1500000000003,0,0
127.0,34.1500000000003,0,0
127.05,34.1500000000003,0,0
127.1,34.1500000000003,0,0
127.15,34.1500000000003,0,0
127.2,34.1500000000003,0,0
127.25,34.1500000000003,0,0
127.3,34.1500000000003,0,0
127.35,34.1500000000003,0,0
127.4,34.1500000000003,0,0
127.45,34.1500000000003,0,0
127.5,34.1500000000003,0,0
127.55,34.1500000000003,0,0
127.6,34.1500000000003,0,0
127.65,34.1500000000003,0,0
127.7,34.1500000000003,0,0
127.75,34.1500000000003,0,0
127.8,34.1500000000003,0,0
127.85,34.1500000000003,0,0
127.9,34.1500000000003,0,0
127.95,34.1500000000003,0,0
128.0,34.1500000000003,0,0
128.05,34.1500000000003,0,0
128.1,34.1500000000003,0,0
128.15,34.1500000000003,0,0
128.2,34.1500000000003,0,0
128.25,34.1500000000003,0,0
128.3,34.1500000000003,0,0
128.35,34.1500000000003,0,0
128.4,34.1500000000003,0,0
128.45,34.1500000000003,0,0
128.5,34.1500000000003,0,0
128.55,34.1500000000003,0,0
128.6,34.1500000000003,0,0
128.65,34.1500000000003,0,0
128.7,34.1500000000003,0,0
128.75,34.1500000000003,0,0
128.8,34.1500000000003,0,0
128.85,34.1500000000003,0,0
128.9,34.1500000000003,0,0
128.95,34.1500000000003,0,0
129.0,34.1500000000003,0,0
129.05,34.1500000000003,0,0
129.1,34.1500000000003,0,0
129.15,34.1500000000003,0,0
129.2,34.1500000000003,0,0
129.25,34.1500000000003,0,0
129.3,34.1500000000003,0,0
129.35,34.1500000000003,0,0
129.4,34.1500000000003,0,0
129.45,34.1500000000003,0,0
129.5,34.1500000000003,0,0
129.55,34.1500000000003,0,0
129.6,34.1500000000003,0,0
129.65,34.1500000000003,0,0
129.7,34.1500000000003,0,0
129.75,34.1500000000003,0,0
129.8,34.1500000000003,0,0
129.85,34.1500000000003,0,0
129.9,34.1500000000003,0,0
129.95,34.1500000000003,0,0
130.0,34.1500000000003,0,0
130.05,34.1500000000003,0,0
130.1,34.1500000000003,0,0
130.15,34.1500000000003,0,0
130.2,34.1500000000003,0,0
130.25,34.1500000000003,0,0
130.3,34.1500000000003,0,0
130.35,34.1500000000003,0,0
130.4,34.1500000000003,0,0
130.45,34.1500000000003,0,0
130.5,34.1500000000003,0,0
130.55,34.1500000000003,0,0
130.6,34.1500000000003,0,0
130.65,34.1500000000003,0,0
130.7,34.1500000000003,0,0
130.75,34.1500000000003,0,0
130.8,34.1500000000003,0,0
130.85,34.1500000000003,0,0
130.9,34.1500000000003,0,0
130.950000000001,34.1500000000003,0,0
125.0,34.2000000000003,0,0
125.05,34.2000000000003,0,0
125.1,34.2000000000003,0,0
125.15,34.2000000000003,0,0
125.2,34.2000000000003,0,0
125.25,34.2000000000003,0,0
125.3,34.2000000000003,0,0
125.35,34.2000000000003,0,0
125.4,34.2000000000003,0,0
125.45,34.2000000000003,0,0
125.5,34.2000000000003,0,0
125.55,34.2000000000003,0,0
125.6,34.2000000000003,0,0
125.65,34.2000000000003,0,0
125.7,34.2000000000003,0,0
125.75,34.2000000000003,0,0
125.8,34.2000000000003,0,0
125.85,34.2000000000003,0,0
125.9,34.2000000000003,0,0
125.95,34.2000000000003,0,0
126.0,34.2000000000003,0,0
126.05,34.2000000000003,0,0
126.1,34.2000000000003,0,0
126.15,34.2000000000003,0,0
126.2,34.2000000000003,0,0
126.25,34.2000000000003,0,0
126.3,34.2000000000003,0,0
126.35,34.2000000000003,0,0
126.4,34.2000000000003,0,0
126.45,34.2000000000003,0,0
126.5,34.2000000000003,0,0
126.55,34.2000000000003,0,0
126.6,34.2000000000003,0,0
126.65,34.2000000000003,0,0
126.7,34.2000000000003,0,0
126.75,34.2000000000003,0,0
126.8,34.2000000000003,0,0
126.85,34.2000000000003,0,0
126.9,34.2000000000003,0,0
126.95,34.2000000000003,0,0
127.0,34.2000000000003,0,0
127.05,34.2000000000003,0,0
127.1,34.2000000000003,0,0
127.15,34.2000000000003,0,0
127.2,34.2000000000003,0,0
127.25,34.2000000000003,0,0
127.3,34.2000000000003,0,0
127.35,34.2000000000003,0,0
127.4,34.2000000000003,0,0
127.45,34.2000000000003,0,0
127.5,34.2000000000003,0,0
127.55,34.2000000000003,0,0
127.6,34.2000000000003,0,0
127.65,34.2000000000003,0,0
127.7,34.2000000000003,0,0
127.75,34.2000000000003,0,0
127.8,34.2000000000003,0,0
127.85,34.2000000000003,0,0
127.9,34.2000000000003,0,0
127.95,34.2000000000003,0,0
128.0,34.2000000000003,0,0
128.05,34.2000000000003,0,0
128.1,34.2000000000003,0,0
128.15,34.2000000000003,0,0
128.2,34.2000000000003,0,0
128.25,34.2000000000003,0,0
128.3,34.2000000000003,0,0
128.35,34.2000000000003,0,0
128.4,34.2000000000003,0,0
128.45,34.2000000000003,0,0
128.5,34.2000000000003,0,0
128.55,34.2000000000003,0,0
128.6,34.2000000000003,0,0
128.65,34.2000000000003,0,0
128.7,34.2000000000003,0,0
128.75,34.2000000000003,0,0
128.8,34.2000000000003,0,0
128.85,34.2000000000003,0,0
128.9,34.2000000000003,0,0
128.95,34.2000000000003,0,0
129.0,34.2000000000003,0,0
129.05,34.2000000000003,0,0
129.1,34.2000000000003,0,0
129.15,34.2000000000003,0,0
129.2,34.2000000000003,0,0
129.25,34.2000000000003,0,0
129.3,34.2000000000003,0,0
129.35,34.2000000000003,0,0
129.4,34.2000000000003,0,0
129.45,34.2000000000003,0,0
129.5,34.2000000000003,0,0
129.55,34.2000000000003,0,0
129.6,34.2000000000003,0,0
129.65,34.2000000000003,0,0
129.7,34.2000000000003,0,0
129.75,34.2000000000003,0,0
129.8,34.2000000000003,0,0
129.85,34.2000000000003,0,0
129.9,34.2000000000003,0,0
129.95,34.2000000000003,0,0
130.0,34.2000000000003,0,0
130.05,34.2000000000003,0,0
130.1,34.2000000000003,0,0
130.15,34.2000000000003,0,0
130.2,34.2000000000003,0,0
130.25,34.2000000000003,0,0
130.3,34.2000000000003,0,0
130.35,34.2000000000003,0,0
130.4,34.2000000000003,0,0
130.45,34.2000000000003,0,0
130.5,34.2000000000003,0,0
130.55,34.2000000000003,0,0
130.6,34.2000000000003,0,0
130.65,34.2000000000003,0,0
130.7,34.2000000000003,0,0
130.75,34.2000000000003,0,0
130.8,34.2000000000003,0,0
130.85,34.2000000000003,0,0
130.9,34.2000000000003,0,0
130.950000000001,34.2000000000003,0,0
125.0,34.2500000000003,0,0
125.05,34.2500000000003,0,0
125.1,34.2500000000003,0,0
125.15,34.2500000000003,0,0
125.2,34.2500000000003,0,0
125.25,34.2500000000003,0,0
125.3,34.2500000000003,0,0
125.35,34.2500000000003,0,0
125.4,34.2500000000003,0,0
125.45,34.2500000000003,0,0
125.5,34.2500000000003,0,0
125.55,34.2500000000003,0,0
125.6,34.2500000000003,0,0
125.65,34.2500000000003,0,0
125.7,34.2500000000003,0,0
125.75,34.2500000000003,0,0
125.8,34.2500000000003,0,0
125.85,34.2500000000003,0,0
125.9,34.2500000000003,0,0
125.95,34.2500000000003,0,0
126.0,34.2500000000003,0,0
126.05,34.2500000000003,0,0
126.1,34.2500000000003,0,0
126.15,34.2500000000003,0,0
126.2,34.2500000000003,0,0
126.25,34.2500000000003,0,0
126.3,34.2500000000003,0,0
126.35,34.2500000000003,0,0
126.4,34.2500000000003,0,0
126.45,34.2500000000003,0,0
126.5,34.2500000000003,0,0
126.55,34.2500000000003,0,0
126.6,34.2500000000003,0,0
126.65,34.2500000000003,0,0
126.7,34.2500000000003,0,0
126.75,34.2500000000003,0,0
126.8,34.2500000000003,0,0
126.85,34.2500000000003,0,0
126.9,34.2500000000003,0,0
126.95,34.2500000000003,0,0
127.0,34.2500000000003,0,0
127.05,34.2500000000003,0,0
127.1,34.2500000000003,0,0
127.15,34.2500000000003,0,0
127.2,34.2500000000003,0,0
127.25,34.2500000000003,0,0
127.3,34.2500000000003,0,0
127.35,34.2500000000003,0,0
127.4,34.2500000000003,0,0
127.45,34.2500000000003,0,0
127.5,34.2500000000003,0,0
127.55,34.2500000000003,0,0
127.6,34.2500000000003,0,0
127.65,34.2500000000003,0,0
127.7,34.2500000000003,0,0
127.75,34.2500000000003,0,0
127.8,34.2500000000003,0,0
127.85,34.2500000000003,0,0
127.9,34.2500000000003,0,0
127.95,34.2500000000003,0,0
128.0,34.2500000000003,0,0
128.05,34.2500000000003,0,0
128.1,34.2500000000003,0,0
128.15,34.2500000000003,0,0
128.2,34.2500000000003,0,0
128.25,34.2500000000003,0,0
128.3,34.2500000000003,0,0
128.35,34.2500000000003,0,0
128.4,34.2500000000003,0,0
128.45,34.2500000000003,0,0
128.5,34.2500000000003,0,0
128.55,34.2500000000003,0,0
128.6,34.2500000000003,0,0
128.65,34.2500000000003,0,0
128.7,34.2500000000003,0,0
128.75,34.2500000000003,0,0
128.8,34.2500000000003,0,0
128.85,34.2500000000003,0,0
128.9,34.2500000000003,0,0
128.95,34.2500000000003,0,0
129.0,34.2500000000003,0,0
129.05,34.2500000000003,0,0
129.1,34.2500000000003,0,0
129.15,34.2500000000003,0,0
129.2,34.2500000000003,0,0
129.25,34.2500000000003,0,0
129.3,34.2500000000003,0,0
129.35,34.2500000000003,0,0
129.4,34.2500000000003,0,0
129.45,34.2500000000003,0,0
129.5,34.2500000000003,0,0
129.55,34.2500000000003,0,0
129.6,34.2500000000003,0,0
129.65,34.2500000000003,0,0
129.7,34.2500000000003,0,0
129.75,34.2500000000003,0,0
129.8,34.2500000000003,0,0
129.85,34.2500000000003,0,0
129.9,34.2500000000003,0,0
129.95,34.2500000000003,0,0
130.0,34.2500000000003,0,0
130.05,34.2500000000003,0,0
130.1,34.2500000000003,0,0
130.15,34.2500000000003,0,0
130.2,34.2500000000003,0,0
130.25,34.2500000000003,0,0
130.3,34.2500000000003,0,0
130.35,34.2500000000003,0,0
130.4,34.2500000000003,0,0
130.45,34.2500000000003,0,0
130.5,34.2500000000003,0,0
130.55,34.2500000000003,0,0
130.6,34.2500000000003,0,0
130.65,34.2500000000003,0,0
130.7,34.2500000000003,0,0
130.75,34.2500000000003,0,0
130.8,34.2500000000003,0,0
130.85,34.2500000000003,0,0
130.9,34.2500000000003,0,0
130.950000000001,34.2500000000003,0,0
125.0,34.3000000000003,0,0
125.05,34.3000000000003,0,0
125.1,34.3000000000003,0,0
125.15,34.3000000000003,0,0
125.2,34.3000000000003,0,0
125.25,34.3000000000003,0,0
125.3,34.3000000000003,0,0
125.35,34.3000000000003,0,0
125.4,34.3000000000003,0,0
125.45,34.3000000000003,0,0
125.5,34.3000000000003,0,0
125.55,34.3000000000003,0,0
125.6,34.3000000000003,0,0
125.65,34.3000000000003,0,0
125.7,34.3000000000003,0,0
125.75,34.3000000000003,0,0
125.8,34.3000000000003,0,0
125.85,34.3000000000003,0,0
125.9,34.3000000000003,0,0
125.95,34.3000000000003,0,0
126.0,34.3000000000003,0,0
126.05,34.3000000000003,0,0
126.1,34.3000000000003,0,0
126.15,34.3000000000003,0,0
126.2,34.3000000000003,0,0
126.25,34.3000000000003,0,0
126.3,34.3000000000003,0,0
126.35,34.3000000000003,0,0
126.4,34.3000000000003,0,0
126.45,34.3000000000003,0,0
126.5,34.3000000000003,0,0
126.55,34.3000000000003,0,0
126.6,34.3000000000003,0,0
126.65,34.3000000000003,0,0
126.7,34.3000000000003,0,0
126.75,34.3000000000003,0,0
126.8,34.3000000000003,0,0
126.85,34.3000000000003,0,0
126.9,34.3000000000003,0,0
126.95,34.3000000000003,0,0
127.0,34.3000000000003,0,0
127.05,34.3000000000003,0,0
127.1,34.3000000000003,0,0
127.15,34.3000000000003,0,0
127.2,34.3000000000003,0,0
127.25,34.3000000000003,0,0
127.3,34.3000000000003,0,0
127.35,34.3000000000003,0,0
127.4,34.3000000000003,0,0
127.45,34.3000000000003,0,0
127.5,34.3000000000003,0,0
127.55,34.3000000000003,0,0
127.6,34.3000000000003,0,0
127.65,34.3000000000003,0,0
127.7,34.3000000000003,0,0
127.75,34.3000000000003,0,0
127.8,34.3000000000003,0,0
127.85,34.3000000000003,0,0
127.9,34.3000000000003,0,0
127.95,34.3000000000003,0,0
128.0,34.3000000000003,0,0
128.05,34.3000000000003,0,0
128.1,34.3000000000003,0,0
128.15,34.3000000000003,0,0
128.2,34.3000000000003,0,0
128.25,34.3000000000003,0,0
128.3,34.3000000000003,0,0
128.35,34.3000000000003,0,0
128.4,34.3000000000003,0,0
128.45,34.3000000000003,0,0
128.5,34.3000000000003,0,0
128.55,34.3000000000003,0,0
128.6,34.3000000000003,0,0
128.65,34.3000000000003,0,0
128.7,34.3000000000003,0,0
128.75,34.3000000000003,0,0
128.8,34.3000000000003,0,0
128.85,34.3000000000003,0,0
128.9,34.3000000000003,0,0
128.95,34.3000000000003,0,0
129.0,34.3000000000003,0,0
129.05,34.3000000000003,0,0
129.1,34.3000000000003,0,0
129.15,34.3000000000003,0,0
129.2,34.3000000000003,0,0
129.25,34.3000000000003,0,0
129.3,34.3000000000003,0,0
129.35,34.3000000000003,0,0
129.4,34.3000000000003,0,0
129.45,34.3000000000003,0,0
129.5,34.3000000000003,0,0
129.55,34.3000000000003,0,0
129.6,34.3000000000003,0,0
129.65,34.3000000000003,0,0
129.7,34.3000000000003,0,0
129.75,34.3000000000003,0,0
129.8,34.3000000000003,0,0
129.85,34.3000000000003,0,0
129.9,34.3000000000003,0,0
129.95,34.3000000000003,0,0
130.0,34.3000000000003,0,0
130.05,34.3000000000003,0,0
130.1,34.3000000000003,0,0
130.15,34.3000000000003,0,0
130.2,34.3000000000003,0,0
130.25,34.3000000000003,0,0
130.3,34.3000000000003,0,0
130.35,34.3000000000003,0,0
130.4,34.3000000000003,0,0
130.45,34.3000000000003,0,0
130.5,34.3000000000003,0,0
130.55,34.3000000000003,0,0
130.6,34.3000000000003,0,0
130.65,34.3000000000003,0,0
130.7,34.3000000000003,0,0
130.75,34.3000000000003,0,0
130.8,34.3000000000003,0,0
130.85,34.3000000000003,0,0
130.9,34.3000000000003,0,0
130.950000000001,34.3000000000003,0,0
125.0,34.3500000000003,0,0
125.05,34.3500000000003,0,0
125.1,34.3500000000003,0,0
125.15,34.3500000000003,0,0
125.2,34.3500000000003,0,0
125.25,34.3500000000003,0,0
125.3,34.3500000000003,0,0
125.35,34.3500000000003,0,0
125.4,34.3500000000003,0,0
125.45,34.3500000000003,0,0
125.5,34.3500000000003,0,0
125.55,34.3500000000003,0,0
125.6,34.3500000000003,0,0
125.65,34.3500000000003,0,0
125.7,34.3500000000003,0,0
125.75,34.3500000000003,0,0
125.8,34.3500000000003,0,0
125.85,34.3500000000003,0,0
125.9,34.3500000000003,0,0
125.95,34.3500000000003,0,0
126.0,34.3500000000003,0,0
126.05,34.3500000000003,0,0
126.1,34.3500000000003,0,0
126.15,34.3500000000003,0,0
126.2,34.3500000000003,0,0
126.25,34.3500000000003,0,0
126.3,34.3500000000003,0,0
126.35,34.3500000000003,0,0
126.4,34.3500000000003,0,0
126.45,34.3500000000003,0,0
126.5,34.3500000000003,0,0
126.55,34.3500000000003,0,0
126.6,34.3500000000003,0,0
126.65,34.3500000000003,0,0
126.7,34.3500000000003,0,0
126.75,34.3500000000003,0,0
126.8,34.3500000000003,0,0
126.85,34.3500000000003,0,0
126.9,34.3500000000003,0,0
126.95,34.3500000000003,0,0
127.0,34.3500000000003,0,0
127.05,34.3500000000003,0,0
127.1,34.3500000000003,0,0
127.15,34.3500000000003,0,0
127.2,34.3500000000003,0,0
127.25,34.3500000000003,0,0
127.3,34.3500000000003,0,0
127.35,34.3500000000003,0,0
127.4,34.3500000000003,0,0
127.45,34.3500000000003,0,0
127.5,34.3500000000003,0,0
127.55,34.3500000000003,0,0
127.6,34.3500000000003,0,0
127.65,34.3500000000003,0,0
127.7,34.3500000000003,0,0
127.75,34.3500000000003,0,0
127.8,34.3500000000003,0,0
127.85,34.3500000000003,0,0
127.9,34.3500000000003,0,0
127.95,34.3500000000003,0,0
128.0,34.3500000000003,0,0
128.05,34.3500000000003,0,0
128.1,34.3500000000003,0,0
128.15,34.3500000000003,0,0
128.2,34.3500000000003,0,0
128.25,34.3500000000003,0,0
128.3,34.3500000000003,0,0
128.35,34.3500000000003,0,0
128.4,34.3500000000003,0,0
128.45,34.3500000000003,0,0
128.5,34.3500000000003,0,0
128.55,34.3500000000003,0,0
128.6,34.3500000000003,0,0
128.65,34.3500000000003,0,0
128.7,34.3500000000003,0,0
128.75,34.3500000000003,0,0
128.8,34.3500000000003,0,0
128.85,34.3500000000003,0,0
128.9,34.3500000000003,0,0
128.95,34.3500000000003,0,0
129.0,34.3500000000003,0,0
129.05,34.3500000000003,0,0
129.1,34.3500000000003,0,0
129.15,34.3500000000003,0,0
